X,Y
516,27.6816
517,27.6736
518,27.6759
519,27.7137
520,27.7189
521,27.7222
522,27.6309
523,27.5507
524,27.5118
525,27.4956
526,27.5885
527,27.7984
528,27.9268
529,27.8842
530,27.8399
531,27.7880
532,27.7027
533,27.7206
534,27.6968
535,27.6117
536,27.4282
537,27.2088
538,27.0630
539,27.1222
540,27.2854
541,27.3351
542,27.3767
543,27.4016
544,27.3525
545,27.4161
546,27.4892
547,27.4981
548,27.6187
549,27.5970
550,27.4625
551,27.1805
552,27.0906
553,26.9558
554,27.1200
555,27.1579
556,27.0460
557,27.0883
558,27.1457
559,27.1003
560,27.0248
561,27.0084
562,26.9355
563,26.8775
564,26.8535
565,26.9551
566,27.0421
567,27.0280
568,26.9300
569,26.8235
570,26.6575
571,26.5902
572,26.5900
573,26.5656
574,26.5495
575,26.5027
576,26.3990
577,26.2257
578,26.3132
579,26.4881
580,26.5715
581,26.5628
582,26.4885
583,26.4703
584,26.4368
585,26.4399
586,26.3671
587,26.4731
588,26.2836
589,26.2445
590,26.3591
591,26.3091
592,26.2746
593,26.3087
594,26.3152
595,26.3259
596,26.3713
597,26.3387
598,26.3776
599,26.2006
600,26.3777
601,26.4914
602,26.5407
603,26.4442
604,26.3041
605,26.2402
606,26.3005
607,26.3615
608,26.4097
609,26.4276
610,26.4158
611,26.3391
612,26.2409
613,26.2412
614,26.3591
615,26.4249
616,26.3857
617,26.2964
618,26.2787
619,26.2418
620,26.3269
621,26.6226
622,26.9198
623,26.8707
624,26.6263
625,26.4073
626,26.3679
627,26.4934
628,26.6487
629,26.6559
630,26.3998
631,26.1158
632,25.6339
633,25.8527
634,26.2372
635,26.6605
636,26.8057
637,26.2854
638,25.5398
639,25.1870
640,25.7234
641,26.1906
642,26.6823
643,26.9864
644,27.1571
645,26.6745
646,25.8662
647,25.1827
648,25.3141
649,25.6866
650,26.1351
651,26.3501
652,26.0968
653,25.8898
654,25.4347
655,25.3812
656,25.5667
657,25.9389
658,26.3047
659,26.2444
660,25.9952
661,25.7417
662,25.5567
663,25.4510
664,25.5951
665,25.6284
666,25.6810
667,25.5200
668,25.3736
669,25.3598
670,25.3495
671,25.3231
672,25.2716
673,25.1552
674,25.1646
675,25.2721
676,25.3241
677,25.2916
678,25.2086
679,25.1497
680,25.2228
681,25.2975
682,25.1739
683,25.3328
684,25.2031
685,24.7529
686,24.7982
687,24.7362
688,24.9005
689,24.9063
690,24.8550
691,24.7321
692,24.8094
693,24.8284
694,24.6377
695,24.4185
696,24.4364
697,24.8176
698,24.7598
699,24.5692
700,24.4355
701,24.2959
702,24.4605
703,24.5596
704,24.9871
705,24.8980
706,24.5363
707,24.3062
708,24.3070
709,24.4932
710,25.0315
711,25.5179
712,25.2850
713,24.8084
714,24.4482
715,24.3249
716,24.4663
717,25.0100
718,25.6197
719,25.7989
720,25.6730
721,25.1414
722,24.5053
723,24.1428
724,24.2265
725,24.6897
726,25.2031
727,25.3463
728,24.9063
729,24.3950
730,23.9358
731,23.8951
732,24.1023
733,24.7730
734,25.0276
735,25.3232
736,24.8353
737,23.8757
738,23.0586
739,23.5584
740,24.1658
741,24.9101
742,25.3522
743,25.0368
744,24.2306
745,23.6070
746,23.8066
747,23.9929
748,24.4416
749,24.5351
750,24.4895
751,24.0630
752,23.4972
753,23.4347
754,23.6548
755,24.1195
756,24.2390
757,24.2995
758,24.0350
759,23.6158
760,23.6370
761,23.6037
762,23.9131
763,24.1886
764,24.2586
765,24.2439
766,24.1728
767,24.1120
768,23.8517
769,23.9168
770,24.0141
771,24.1753
772,24.2816
773,24.1707
774,24.1300
775,24.0790
776,24.1067
777,24.0454
778,24.0207
779,24.1410
780,24.1529
781,24.1011
782,23.8803
783,23.8480
784,23.8780
785,23.8609
786,23.8384
787,23.8343
788,23.8070
789,23.8147
790,23.7584
791,23.6865
792,23.6883
793,23.9239
794,23.8810
795,23.8435
796,23.6380
797,23.4262
798,23.4952
799,23.7418
800,23.7944
801,23.8480
802,23.7716
803,23.5886
804,23.4588
805,23.5806
806,23.7713
807,23.8115
808,23.6292
809,23.2832
810,23.0912
811,23.1965
812,23.4169
813,23.6410
814,23.5479
815,23.2010
816,22.8482
817,22.5204
818,22.6737
819,23.2177
820,23.4890
821,23.3752
822,22.5339
823,22.0155
824,21.6588
825,21.8148
826,22.3599
827,23.1099
828,23.0029
829,22.2548
830,21.9133
831,21.3318
832,21.0806
833,21.5580
834,22.6682
835,23.3742
836,23.3268
837,22.7458
838,22.2398
839,20.9699
840,20.2626
841,21.0782
842,22.2094
843,22.5795
844,22.6136
845,22.2873
846,21.5274
847,20.7361
848,20.3938
849,21.2188
850,21.7431
851,21.9410
852,21.7936
853,21.2387
854,20.7776
855,20.9934
856,21.2947
857,21.6221
858,21.7651
859,21.8373
860,21.6172
861,21.4437
862,21.5110
863,21.6532
864,21.8382
865,21.6540
866,21.5948
867,21.5484
868,21.4865
869,21.3515
870,21.3289
871,21.2749
872,21.2687
873,21.3128
874,21.3745
875,21.4373
876,21.5696
877,21.5034
878,21.5744
879,21.6458
880,21.6781
881,21.6711
882,21.6465
883,21.6547
884,21.5858
885,21.4668
886,21.5194
887,21.4685
888,21.4287
889,21.5964
890,21.5836
891,21.5744
892,21.5885
893,21.4719
894,21.4132
895,21.4070
896,21.3643
897,21.4290
898,21.4017
899,21.3217
900,21.3123
901,21.2863
902,21.3027
903,21.3318
904,21.3126
905,21.0751
906,20.9186
907,20.8346
908,20.9293
909,21.0727
910,21.1314
911,21.0055
912,20.8942
913,20.7697
914,20.7863
915,20.7953
916,20.6409
917,20.3727
918,19.9431
919,19.8153
920,19.9504
921,20.1282
922,20.0439
923,19.8925
924,19.6734
925,19.5543
926,19.8953
927,20.4513
928,20.6954
929,20.4068
930,19.7990
931,19.2828
932,19.2437
933,19.4379
934,19.6858
935,20.1233
936,20.2599
937,19.5112
938,18.4220
939,18.1253
940,18.7451
941,19.1874
942,19.7870
